,match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_competition_id,competition_country_name,competition_competition_name,season_season_id,season_season_name,home_team_home_team_id,home_team_home_team_name,home_team_home_team_gender,home_team_home_team_group,home_team_country_id,home_team_country_name,home_team_managers,away_team_away_team_id,away_team_away_team_name,away_team_away_team_gender,away_team_away_team_group,away_team_country_id,away_team_country_name,away_team_managers,metadata_data_version,competition_stage_id,competition_stage_name,stadium_id,stadium_name,stadium_country_id,stadium_country_name,referee_id,referee_name,referee_country_id,referee_country_name
40,7554,2018-06-26,20:00:00.000,1,2,available,scheduled,2023-07-24T13:02:05.824006,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,793,Iceland,male,D,104,Iceland,"[{'id': 648, 'name': 'Heimir Hallgrímsson', 'nickname': None, 'dob': '1967-06-10', 'country': {'id': 104, 'name': 'Iceland'}}]",785,Croatia,male,D,56,Croatia,"[{'id': 307, 'name': 'Zlatko Dalić', 'nickname': None, 'dob': '1966-10-26', 'country': {'id': 56, 'name': 'Croatia'}}]",1.0.2,10,Group Stage,256,	Rostov Arena,188,Russia,180,Antonio Miguel Mateu Lahoz,214,Spain
41,7554,2018-06-16,15:00:00.000,1,1,available,scheduled,2023-07-24T12:56:17.465710,2021-06-13T16:17:31.694,1,43,International,FIFA World Cup,3,2018,779,Argentina,male,D,11,Argentina,"[{'id': 637, 'name': 'Jorge Luis Sampaoli Moya', 'nickname': 'Jorge Sampaoli', 'dob': '1960-03-13', 'country': {'id': 11, 'name': 'Argentina'}}]",793,Iceland,male,D,104,Iceland,"[{'id': 648, 'name': 'Heimir Hallgrímsson', 'nickname': None, 'dob': '1967-06-10', 'country': {'id': 104, 'name': 'Iceland'}}]",1.0.2,10,Group Stage,4130,Otkritie Bank Arena,188,Russia,367,Szymon Marciniak,182,Poland
42,7554,2018-07-01,16:00:00.000,1,1,available,scheduled,2023-07-24T13:01:16.717670,2021-06-13T16:17:31.694,4,43,International,FIFA World Cup,3,2018,772,Spain,male,,214,Spain,"[{'id': 643, 'name': 'Fernando Ruiz Hierro', 'nickname': 'Fernando Hierro', 'dob': '1968-03-23', 'country': {'id': 214, 'name': 'Spain'}}]",796,Russia,male,,188,Russia,"[{'id': 365, 'name': 'Stanislav Cherchesov', 'nickname': None, 'dob': '1963-09-02', 'country': {'id': 188, 'name': 'Russia'}}]",1.0.2,33,Round of 16,255,Stadion Luzhniki,188,Russia,287,Björn Kuipers,160,Netherlands
43,7554,2018-06-23,14:00:00.000,5,2,available,scheduled,2023-07-24T12:59:24.671811,2021-06-13T16:17:31.694,2,43,International,FIFA World Cup,3,2018,782,Belgium,male,G,22,Belgium,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",777,Tunisia,male,G,232,Tunisia,"[{'id': 557, 'name': 'Nabil Maâloul', 'nickname': None, 'dob': '1962-07-25', 'country': {'id': 232, 'name': 'Tunisia'}}]",1.0.2,10,Group Stage,4130,Otkritie Bank Arena,188,Russia,428,Jair Marrufo,241,United States of America
44,7554,2018-06-16,18:00:00.000,0,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,43,International,FIFA World Cup,3,2018,784,Peru,male,Group C,179,Peru,"[{'id': 629, 'name': 'Ricardo Alberto Gareca Nardi', 'nickname': 'Ricardo Gareca', 'dob': '1958-02-10', 'country': {'id': 11, 'name': 'Argentina'}}]",776,Denmark,male,Group C,61,Denmark,"[{'id': 641, 'name': 'Åge Fridtjof Hareide', 'nickname': 'Åge Hareide', 'dob': '1953-09-23', 'country': {'id': 171, 'name': 'Norway'}}]",1.0.2,10,Group Stage,4259,Mordovia Arena,188,Russia,736,Bakary Papa Gassama,83,Gambia
45,7554,2018-06-25,20:00:00.000,2,2,available,scheduled,2023-07-24T13:06:04.289776,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,772,Spain,male,B,214,Spain,"[{'id': 643, 'name': 'Fernando Ruiz Hierro', 'nickname': 'Fernando Hierro', 'dob': '1968-03-23', 'country': {'id': 214, 'name': 'Spain'}}]",788,Morocco,male,B,154,Morocco,"[{'id': 642, 'name': 'Hervé Renard', 'nickname': None, 'dob': '1968-09-30', 'country': {'id': 78, 'name': 'France'}}]",1.0.2,10,Group Stage,4260,Stadion Kaliningrad,188,Russia,735,Ravshan Irmatov,244,Uzbekistan
46,7554,2018-06-17,20:00:00.000,1,1,available,scheduled,2023-07-24T13:00:11.095119,2021-06-13T16:17:31.694,1,43,International,FIFA World Cup,3,2018,781,Brazil,male,,31,Brazil,"[{'id': 547, 'name': 'Adenor Leonardo Bacchi', 'nickname': 'Tite', 'dob': '1961-05-25', 'country': {'id': 31, 'name': 'Brazil'}}]",773,Switzerland,male,E,221,Switzerland,"[{'id': 492, 'name': 'Vladimir Petković', 'nickname': None, 'dob': '1963-08-15', 'country': {'id': 28, 'name': 'Bosnia and Herzegovina'}}]",1.0.2,10,Group Stage,256,	Rostov Arena,188,Russia,740,César Arturo Ramos Palazuelos,147,Mexico
47,7554,2018-06-26,20:00:00.000,1,2,available,scheduled,2023-07-24T13:01:06.601801,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,775,Nigeria,male,D,166,Nigeria,"[{'id': 636, 'name': 'Gernot Rohr', 'nickname': None, 'dob': '1953-06-28', 'country': {'id': 85, 'name': 'Germany'}}]",779,Argentina,male,D,11,Argentina,"[{'id': 637, 'name': 'Jorge Luis Sampaoli Moya', 'nickname': 'Jorge Sampaoli', 'dob': '1960-03-13', 'country': {'id': 11, 'name': 'Argentina'}}]",1.0.2,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,581,Cüneyt Çakιr,233,Turkey
48,7554,2018-06-30,20:00:00.000,2,1,available,scheduled,2023-07-24T12:59:59.540500,2021-06-13T16:17:31.694,4,43,International,FIFA World Cup,3,2018,783,Uruguay,male,,242,Uruguay,"[{'id': 476, 'name': 'Óscar Washington Tabárez Silva', 'nickname': 'Óscar Tabárez', 'dob': '1947-03-03', 'country': {'id': 242, 'name': 'Uruguay'}}]",780,Portugal,male,,183,Portugal,"[{'id': 607, 'name': 'Fernando Manuel Fernandes da Costa Santos', 'nickname': 'Fernando Santos', 'dob': '1954-10-10', 'country': {'id': 183, 'name': 'Portugal'}}]",1.0.2,33,Round of 16,249,	Olimpiyskiy Stadion Fisht ,188,Russia,740,César Arturo Ramos Palazuelos,147,Mexico
49,7554,2018-06-28,16:00:00.000,0,1,available,scheduled,2023-07-24T13:04:51.708725,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,778,Japan,male,H,114,Japan,"[{'id': 644, 'name': 'Akira Nishino', 'nickname': None, 'dob': '1955-04-07', 'country': {'id': 114, 'name': 'Japan'}}]",789,Poland,male,H,182,Poland,"[{'id': 542, 'name': 'Adam Nawałka', 'nickname': None, 'dob': '1957-10-23', 'country': {'id': 182, 'name': 'Poland'}}]",1.0.2,10,Group Stage,4257,Volgograd Arena,188,Russia,743,Janny Sikazwe,253,Zambia
50,7554,2018-06-15,17:00:00.000,0,1,available,scheduled,2023-07-24T12:54:22.880193,2021-06-13T16:17:31.694,1,43,International,FIFA World Cup,3,2018,788,Morocco,male,B,154,Morocco,"[{'id': 642, 'name': 'Hervé Renard', 'nickname': None, 'dob': '1968-09-30', 'country': {'id': 78, 'name': 'France'}}]",797,Iran,male,B,107,"Iran, Islamic Republic of","[{'id': 645, 'name': 'Carlos Manuel Brito Leal Queiróz', 'nickname': 'Carlos Queiroz', 'dob': '1953-03-01', 'country': {'id': 183, 'name': 'Portugal'}}]",1.0.2,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,581,Cüneyt Çakιr,233,Turkey
51,7554,2018-06-20,20:00:00.000,0,1,available,scheduled,2023-07-24T12:55:51.689554,2021-06-13T16:17:31.694,2,43,International,FIFA World Cup,3,2018,797,Iran,male,B,107,"Iran, Islamic Republic of","[{'id': 645, 'name': 'Carlos Manuel Brito Leal Queiróz', 'nickname': 'Carlos Queiroz', 'dob': '1953-03-01', 'country': {'id': 183, 'name': 'Portugal'}}]",772,Spain,male,B,214,Spain,"[{'id': 643, 'name': 'Fernando Ruiz Hierro', 'nickname': 'Fernando Hierro', 'dob': '1968-03-23', 'country': {'id': 214, 'name': 'Spain'}}]",1.0.2,10,Group Stage,4258,Ak Bars Arena,188,Russia,734,Andrés Cunha,242,Uruguay
52,7554,2018-06-14,17:00:00.000,5,0,available,scheduled,2023-07-24T12:53:37.282409,2021-06-13T16:17:31.694,1,43,International,FIFA World Cup,3,2018,796,Russia,male,A,188,Russia,"[{'id': 365, 'name': 'Stanislav Cherchesov', 'nickname': None, 'dob': '1963-09-02', 'country': {'id': 188, 'name': 'Russia'}}]",799,Saudi Arabia,male,A,200,Saudi Arabia,"[{'id': 638, 'name': 'Juan Antonio Pizzi Torroja', 'nickname': 'Pizzi', 'dob': '1968-06-07', 'country': {'id': 214, 'name': 'Spain'}}]",1.0.2,10,Group Stage,255,Stadion Luzhniki,188,Russia,730,Néstor Fabián Pitana,11,Argentina
53,7554,2018-06-27,16:00:00.000,0,3,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,794,Mexico,male,Group F,147,Mexico,"[{'id': 632, 'name': 'Juan Carlos Osorio Arbeláez', 'nickname': 'Juan Carlos Osorio', 'dob': '1961-06-08', 'country': {'id': 49, 'name': 'Colombia'}}]",790,Sweden,male,Group F,220,Sweden,"[{'id': 549, 'name': 'Jan Olof Andersson', 'nickname': None, 'dob': '1962-09-29', 'country': {'id': 220, 'name': 'Sweden'}}]",1.0.2,10,Group Stage,4261,	Ekaterinburg Arena,188,Russia,730,Néstor Fabián Pitana,11,Argentina
54,7554,2018-07-07,16:00:00.000,0,2,available,scheduled,2023-07-24T13:08:32.098385,2021-06-13T16:17:31.694,5,43,International,FIFA World Cup,3,2018,790,Sweden,male,,220,Sweden,"[{'id': 549, 'name': 'Jan Olof Andersson', 'nickname': None, 'dob': '1962-09-29', 'country': {'id': 220, 'name': 'Sweden'}}]",768,England,male,,68,England,"[{'id': 277, 'name': 'Gareth Southgate', 'nickname': None, 'dob': '1970-09-03', 'country': {'id': 68, 'name': 'England'}}]",1.0.2,11,Quarter-finals,118023,	Solidarnost Arena,188,Russia,287,Björn Kuipers,160,Netherlands
55,7554,2018-06-27,16:00:00.000,2,0,available,scheduled,2023-07-24T13:03:02.910361,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,791,South Korea,male,,121,Korea (South),"[{'id': 631, 'name': 'Tae-Yong Shin', 'nickname': 'Shin Tae-Yong', 'dob': '1970-10-11', 'country': {'id': 121, 'name': 'Korea\xa0(South)'}}]",770,Germany,male,F,85,Germany,"[{'id': 602, 'name': 'Joachim Löw', 'nickname': None, 'dob': '1960-02-03', 'country': {'id': 85, 'name': 'Germany'}}]",1.0.2,10,Group Stage,4258,Ak Bars Arena,188,Russia,435,Mark Geiger,241,United States of America
56,7554,2018-06-19,14:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,1,43,International,FIFA World Cup,3,2018,769,Colombia,male,Group H,49,Colombia,"[{'id': 634, 'name': 'José Néstor Pekerman', 'nickname': 'José Pékerman', 'dob': '1949-09-03', 'country': {'id': 11, 'name': 'Argentina'}}]",778,Japan,male,Group H,114,Japan,"[{'id': 644, 'name': 'Akira Nishino', 'nickname': None, 'dob': '1955-04-07', 'country': {'id': 114, 'name': 'Japan'}}]",1.0.2,10,Group Stage,4259,Mordovia Arena,188,Russia,420,Damir Skomina,208,Slovenia
57,7554,2018-07-10,20:00:00.000,1,0,available,scheduled,2023-07-24T13:00:27.503953,2021-06-13T16:17:31.694,6,43,International,FIFA World Cup,3,2018,771,France,male,,78,France,"[{'id': 545, 'name': 'Didier Deschamps', 'nickname': None, 'dob': '1968-10-15', 'country': {'id': 78, 'name': 'France'}}]",782,Belgium,male,,22,Belgium,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.0.2,15,Semi-finals,4726,Saint-Petersburg Stadium,188,Russia,734,Andrés Cunha,242,Uruguay
58,7554,2018-07-14,16:00:00.000,2,0,available,scheduled,2023-07-24T13:02:46.901265,2021-06-13T16:17:31.694,7,43,International,FIFA World Cup,3,2018,782,Belgium,male,,22,Belgium,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",768,England,male,,68,England,"[{'id': 277, 'name': 'Gareth Southgate', 'nickname': None, 'dob': '1970-09-03', 'country': {'id': 68, 'name': 'England'}}]",1.0.2,25,3rd Place Final,4726,Saint-Petersburg Stadium,188,Russia,741,Alireza Faghani,107,"Iran, Islamic Republic of"
59,7554,2018-06-19,20:00:00.000,3,1,available,scheduled,2023-07-24T13:01:08.475209,2021-06-13T16:17:31.694,2,43,International,FIFA World Cup,3,2018,796,Russia,male,A,188,Russia,"[{'id': 365, 'name': 'Stanislav Cherchesov', 'nickname': None, 'dob': '1963-09-02', 'country': {'id': 188, 'name': 'Russia'}}]",774,Egypt,male,A,66,Egypt,"[{'id': 486, 'name': 'Héctor Raúl Cúper', 'nickname': 'Héctor Cúper', 'dob': '1955-11-16', 'country': {'id': 11, 'name': 'Argentina'}}]",1.0.2,10,Group Stage,4726,Saint-Petersburg Stadium,188,Russia,731,Enrique Cáceres,178,Paraguay
60,7554,2018-07-07,20:00:00.000,2,2,available,scheduled,2023-07-24T13:09:34.513519,2021-06-13T16:17:31.694,5,43,International,FIFA World Cup,3,2018,796,Russia,male,,188,Russia,"[{'id': 365, 'name': 'Stanislav Cherchesov', 'nickname': None, 'dob': '1963-09-02', 'country': {'id': 188, 'name': 'Russia'}}]",785,Croatia,male,,56,Croatia,"[{'id': 307, 'name': 'Zlatko Dalić', 'nickname': None, 'dob': '1966-10-26', 'country': {'id': 56, 'name': 'Croatia'}}]",1.0.2,11,Quarter-finals,249,	Olimpiyskiy Stadion Fisht ,188,Russia,738,Sandro Ricci,31,Brazil
61,7554,2018-06-26,16:00:00.000,0,0,available,scheduled,2023-07-24T13:00:03.862715,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,776,Denmark,male,C,61,Denmark,"[{'id': 641, 'name': 'Åge Fridtjof Hareide', 'nickname': 'Åge Hareide', 'dob': '1953-09-23', 'country': {'id': 171, 'name': 'Norway'}}]",771,France,male,C,78,France,"[{'id': 545, 'name': 'Didier Deschamps', 'nickname': None, 'dob': '1968-10-15', 'country': {'id': 78, 'name': 'France'}}]",1.0.2,10,Group Stage,255,Stadion Luzhniki,188,Russia,738,Sandro Ricci,31,Brazil
62,7554,2018-06-24,17:00:00.000,2,2,available,scheduled,2023-07-24T13:01:07.118188,2021-06-13T16:17:31.694,2,43,International,FIFA World Cup,3,2018,778,Japan,male,H,114,Japan,"[{'id': 644, 'name': 'Akira Nishino', 'nickname': None, 'dob': '1955-04-07', 'country': {'id': 114, 'name': 'Japan'}}]",787,Senegal,male,H,202,Senegal,"[{'id': 635, 'name': 'Aliou Cissé', 'nickname': None, 'dob': '1976-03-24', 'country': {'id': 202, 'name': 'Senegal'}}]",1.0.2,10,Group Stage,4261,	Ekaterinburg Arena,188,Russia,268,Gianluca Rocchi,112,Italy
63,7554,2018-06-25,16:00:00.000,2,1,available,scheduled,2023-07-24T13:02:14.665377,2021-06-13T16:17:31.694,3,43,International,FIFA World Cup,3,2018,799,Saudi Arabia,male,A,200,Saudi Arabia,"[{'id': 638, 'name': 'Juan Antonio Pizzi Torroja', 'nickname': 'Pizzi', 'dob': '1968-06-07', 'country': {'id': 214, 'name': 'Spain'}}]",774,Egypt,male,A,66,Egypt,"[{'id': 486, 'name': 'Héctor Raúl Cúper', 'nickname': 'Héctor Cúper', 'dob': '1955-11-16', 'country': {'id': 11, 'name': 'Argentina'}}]",1.0.2,10,Group Stage,4257,Volgograd Arena,188,Russia,175,Wilmar Alexander Roldán Pérez,49,Colombia
